Asalluhi_d;Esarhaddon_RN;1
Asalluhi_d;Ashurbanipal_RN;1
Asari_d;Asalluhi_d;2
Asari_d;Erua_d;1
Asari_d;Asari_d;1
Asari_d;Marduk_d;3
Asari_d;Esarhaddon_RN;1
Asari_d;Ashurbanipal_RN;1
Ashurbanipal_RN;Ashurbanipal_RN;4300
Ashurbanipal_RN;Aššur_d;458
Ashurbanipal_RN;Ištar_d;189
Ashurbanipal_RN;Sin_d;153
Ashurbanipal_RN;Bel_d;86
Ashurbanipal_RN;Nabu_d;78
Ashurbanipal_RN;Nusku_d;40
Ashurbanipal_RN;Lamma-RA.BI_d;11
Ashurbanipal_RN;Mullissu_d;53
Ashurbanipal_RN;Marduk_d;64
Ashurbanipal_RN;Ištar_Arbail_d;38
Ashurbanipal_RN;Šamaš_d;95
Ashurbanipal_RN;Nergal_d;39
Ashurbanipal_RN;Adad_d;45
Ashurbanipal_RN;Ea_d;25
Ashurbanipal_RN;Ištar_Nineveh_d;31
Ashurbanipal_RN;Ninurta_d;30
Ashurbanipal_RN;Ningal_d;13
Ashurbanipal_RN;Kusibanda_d;6
Ashurbanipal_RN;Nisaba_d;8
Ashurbanipal_RN;Nanna_d;4
Ashurbanipal_RN;Erra_d;8
Ashurbanipal_RN;Beltiya_d;8
Ashurbanipal_RN;Ninkura_d;7
Ashurbanipal_RN;Aya_d;7
Ashurbanipal_RN;Šarrat-Kidmuri_d;9
Ashurbanipal_RN;Ninagal_d;6
Ashurbanipal_RN;Nanaya_d;11
Ashurbanipal_RN;Enlil_d;14
Ashurbanipal_RN;Atar-samayin_d;3
Ashurbanipal_RN;Anu_d;7
Ashurbanipal_RN;Gula_d;3
Ashurbanipal_RN;Belet-parṣi_d;2
Ashurbanipal_RN;Ištar-Aššuraya_d;3
Ashurbanipal_RN;Palil_d;2
Ashurbanipal_RN;Šeruʾa_d;4
Ashurbanipal_RN;Kulla_d;5
Ashurbanipal_RN;Ištar-Uruk_d;3
Ashurbanipal_RN;Esarhaddon_RN;49
Ashurbanipal_RN;Belet-Arbail_d;1
Ashurbanipal_RN;Zarpanitu_d;1
Ashurbanipal_RN;Tašmetu_d;3
Ashurbanipal_RN;Belet-Nineveh_d;1
Ashurbanipal_RN;Kippat-mati_d;1
Ashurnasirpal_II_RN;Ashurnasirpal_II_RN;2639
Ashurnasirpal_II_RN;Aššur_d;154
Ashurnasirpal_II_RN;Enlil_d;44
Ashurnasirpal_II_RN;Ninurta_d;33
Ashurnasirpal_II_RN;Kidmuru_d;6
Ashurnasirpal_II_RN;Šamaš_d;54
Ashurnasirpal_II_RN;Sin_d;28
Ashurnasirpal_II_RN;Adad_d;29
Ashurnasirpal_II_RN;Anzu_d;6
Ashurnasirpal_II_RN;Anu_d;15
Ashurnasirpal_II_RN;Šarrat-nipha_d;4
Ashurnasirpal_II_RN;Ea-šarru_d;3
Ashurnasirpal_II_RN;Ištar_Nineveh_d;14
Ashurnasirpal_II_RN;Ištar_d;14
Ashurnasirpal_II_RN;Gula_d;3
Ashurnasirpal_II_RN;Dagan_d;4
Ashurnasirpal_II_RN;Ea_d;9
Ashurnasirpal_II_RN;Šala_d;2
Ashurnasirpal_II_RN;Nudimmud_d;2
Ashurnasirpal_II_RN;Damkina_d;1
Ashurnasirpal_II_RN;Nabu_d;1
Ashurnasirpal_II_RN;Nergal_d;3
Ashurnasirpal_II_RN;Shalmaneser_III_RN;1
Atar-samayin_d;Ashurbanipal_RN;12
Atar-samayin_d;Esarhaddon_RN;3
Atar-samayin_d;Aššur_d;2
Aya_d;Antu_d;2
Aya_d;Šala_d;2
Aya_d;Ningal_d;2
Aya_d;Belet-Nineveh_d;1
Aya_d;Damkina_d;1
Aya_d;Belet-ili_d;2
Aya_d;Ištar-Bit-Kidmuri_d;1
Aya_d;Haya_d;1
Aya_d;Kusu_d;1
Aya_d;Nusku_d;3
Aya_d;Kippat-mati_d;1
Aya_d;Aya_d;1
Aya_d;Zarpanitu_d;2
Aya_d;Tašmetu_d;2
Aya_d;Anu_d;2
Aya_d;Sin_d;3
Aya_d;Ashurbanipal_RN;12
Aya_d;Ištar_Nineveh_d;2
Aya_d;Ištar_Arbail_d;2
Aya_d;Nergal_d;2
Aya_d;Adad_d;2
Aya_d;Marduk_d;2
Aya_d;Nabu_d;2
Aya_d;Ea_d;1
Aya_d;Ninurta_d;1
Aya_d;Šamaš_d;2
Aya_d;Aššur_d;2
Aya_d;Sargon_II_RN;1
Aššur-dan_III_RN;Enlil_d;2
Aššur-dan_III_RN;Aššur_d;2
Aššur-dan_II_RN;Aššur-dan_II_RN;220
Aššur-dan_II_RN;Aššur_d;39
Aššur-dan_II_RN;Ninurta_d;2
Aššur-dan_II_RN;Nergal_d;2
Aššur-dan_II_RN;Enlil_d;3
Aššur-dan_II_RN;Šamaš_d;2
Aššur-etel-ilāni_RN;Ashurbanipal_RN;2
Aššur-etel-ilāni_RN;Aššur_d;1
Aššur-nerari_V_RN;Aššur-nerari_V_RN;1
Aššur-nerari_V_RN;Aššur_d;2
Aššur_d;Ištar_d;210
Aššur_d;Nabu_d;199
Aššur_d;Sin_d;190
Aššur_d;Šamaš_d;260
Aššur_d;Bel_d;134
Aššur_d;Ištar_Nineveh_d;98
Aššur_d;Mullissu_d;109
Aššur_d;Enlil_d;152
Aššur_d;Marduk_d;152
Aššur_d;Ištar_Arbail_d;88
Aššur_d;Ashurbanipal_RN;461
Aššur_d;Adad_d;135
Aššur_d;Aššur_d;302
Aššur_d;Nergal_d;81
Aššur_d;Aššur-dan_II_RN;70
Aššur_d;Ashurnasirpal_II_RN;241
Aššur_d;Sennacherib_RN;341
Aššur_d;Ninurta_d;79
Aššur_d;Anu_d;60
Aššur_d;Shalmaneser_III_RN;238
Aššur_d;Esarhaddon_RN;233
Aššur_d;Sargon_II_RN;247
Aššur_d;Nusku_d;45
Aššur_d;Šarrat-Kidmuri_d;23
Aššur_d;Ber_d;16
Aššur_d;Tiamat_d;9
Aššur_d;Ištar-Aššuraya_d;17
Aššur_d;Tiglath-pileser_III_RN;74
Aššur_d;Šeruʾa_d;21
Aššur_d;Ištar-Bit-Kidmuri_d;11
Aššur_d;Igigi_d;20
Aššur_d;Adad-nerari_II_RN;32
Aššur_d;Dagan_d;11
Aššur_d;Ea_d;22
Aššur_d;Anunnaki_d;13
Aššur_d;Adad-nerari_III_RN;15
Aššur_d;Zarpanitu_d;17
Aššur_d;Tašmetu_d;18
Aššur_d;Belet-ili_d;15
Aššur_d;Ningal_d;11
Aššur_d;Bel-agu_d;5
Aššur_d;Parak-šimati_d;5
Aššur_d;Šarrat-nipha_d;6
Aššur_d;Šamši-Adad_V_RN;14
Aššur_d;Gula_d;5
Aššur_d;Tukulti-Ninurta_II_RN;15
Aššur_d;Palil_d;3
Aššur_d;Kakka_d;4
Aššur_d;Kippat-mati_d;5
Aššur_d;Antu_d;5
Aššur_d;Šala_d;4
Aššur_d;Beltiya_d;6
Aššur_d;Nanna_d;4
Aššur_d;Belet-Arbail_d;4
Aššur_d;Kidmuru_d;1
Aššur_d;Erra_d;2
Aššur_d;Amurru_d;1
Aššur_d;Ninlil_d;2
Aššur_d;Nanaya_d;2
Aššur_d;Laṣ_d;1
Aššur_d;Uraš_d;2
Aššur_d;Sebettu_d;3
Aššur_d;Šarur_d;2
Aššur_d;Aya_d;2
Aššur_d;Damkina_d;3
Aššur_d;Haya_d;3
Aššur_d;Kusu_d;3
Aššur_d;Belet-Babili_d;2
Aššur_d;Kubu_d;1
Aššur_d;Belet-parṣi_d;1
Aššur_d;Sîn-šarru-iškun_RN;10
Aššur_d;Baba_d;2
Aššur_d;Zababa_d;1
Aššur_d;Bel-labira_d;2
Aššur_d;Ea-šarru_d;1
Aššur_d;Ṣalam_d;2
Aššur_d;Kunuš-kadru_d;1
Aššur_d;Shalmaneser_IV_RN;1
Aššur_d;Nudimmud_d;1
Aššur_d;Madanu_d;1
Aššur_d;Haldi_d;1
Aššur_d;Nisaba_d;1
Aššur_d;Ištaran_d;1
Baba_d;Damkina_d;3
Baba_d;Kakka_d;2
Baba_d;Madanu_d;2
Baba_d;Belet-ili_d;3
Baba_d;Tišpak_d;1
Baba_d;Amurru_d;1
Baba_d;Haya_d;1
Baba_d;Anzu_d;1
Baba_d;Ninurta_d;4
Baba_d;Kusu_d;1
Baba_d;Ea_d;3
Baba_d;Nergal_d;2
Baba_d;Nusku_d;1
Baba_d;Marduk_d;1
Baba_d;Adad_d;1
Bagbartu_d;Haldi_d;2
Bagbartu_d;Sargon_II_RN;3
Bagbartu_d;Aššur_d;1
Bel-agu_d;Kippat-mati_d;2
Bel-agu_d;Parak-šimati_d;1
Bel-agu_d;Kutatati_d;1
Bel-agu_d;Šeruʾa_d;2
Bel-agu_d;Tašmetu_d;2
Bel-agu_d;Sin_d;1
Bel-agu_d;Šamaš_d;1
Bel-agu_d;Aššur_d;2
Bel-labira_d;Dayyanu_d;1
Bel-labira_d;Malik_d;1
Bel-labira_d;Ulaya_d;1
Bel-labira_d;Mišaru_d;1
Bel-labira_d;Šakkan_d;1
Bel-labira_d;Annunitu_d;1
Bel-labira_d;Haya_d;1
Bel-labira_d;Belet-ili_d;2
Bel-labira_d;Kusu_d;1
Bel-labira_d;Madanu_d;1
Bel-labira_d;Gula_d;1
Bel-labira_d;Igigi_d;1
Bel-labira_d;Ea_d;1
Bel-labira_d;Anu_d;1
Bel-labira_d;Ninurta_d;1
Bel-labira_d;Nabu_d;1
Bel_d;Nabu_d;136
Bel_d;Ištar_Nineveh_d;68
Bel_d;Ištar_Arbail_d;69
Bel_d;Nergal_d;60
Bel_d;Nusku_d;41
Bel_d;Beltiya_d;19
Bel_d;Šarrat-Kidmuri_d;21
Bel_d;Ninurta_d;41
Bel_d;Zarpanitu_d;22
Bel_d;Ashurbanipal_RN;152
Bel_d;Belet-Babili_d;5
Bel_d;Tašmetu_d;12
Bel_d;Laṣ_d;3
Bel_d;Madanu_d;4
Bel_d;Bel_d;16
Bel_d;Esarhaddon_RN;36
Bel_d;Ea_d;7
Bel_d;Marduk_d;14
Bel_d;Sin_d;8
Bel_d;Erra_d;2
Bel_d;Belet-parṣi_d;1
Bel_d;Sîn-šarru-iškun_RN;5
Bel_d;Sargon_II_RN;15
Bel_d;Enlil_d;3
Bel_d;Igigi_d;1
Bel_d;Anunnaki_d;1
Bel_d;Anu_d;2
Bel_d;Tiglath-pileser_III_RN;7
Bel_d;Nanaya_d;1
Bel_d;Sennacherib_RN;15
Bel_d;Aššur_d;7
Bel_d;Ištar_d;3
Bel_d;Šamaš_d;7
Bel_d;Ningal_d;1
Bel_d;Kulla_d;1
Bel_d;Belet-ili_d;1
Bel_d;Belet-Arbail_d;1
Bel_d;Gula_d;1
Bel_d;Adad_d;1
Bel_d;Mullissu_d;1
Belet-Arbail_d;Belet-Nineveh_d;1
Belet-Arbail_d;Ištar_Arbail_d;1
Belet-Arbail_d;Ashurbanipal_RN;4
Belet-Arbail_d;Ištar_d;1
Belet-Arbail_d;Aššur_d;1
Belet-Babili_d;Madanu_d;6
Belet-Babili_d;Ea_d;6
Belet-Babili_d;Laṣ_d;1
Belet-Babili_d;Zababa_d;1
Belet-Babili_d;Ištaran_d;1
Belet-Babili_d;Nergal_d;1
Belet-Babili_d;Ashurbanipal_RN;2
Belet-Babili_d;Šamaš_d;1
Belet-Babili_d;Sin_d;1
Belet-Nineveh_d;Belet-Arbail_d;2
Belet-Nineveh_d;Šarrat-eqi_d;1
Belet-Nineveh_d;Annunitu_d;1
Belet-Nineveh_d;Dumuzi_d;1
Belet-Nineveh_d;Amurru_d;1
Belet-Nineveh_d;Gula_d;1
Belet-Nineveh_d;Belet-ili_d;1
Belet-Nineveh_d;Sargon_II_RN;1
Belet-Nineveh_d;Ashurbanipal_RN;1
Belet-ekalli_d;Tišpak_d;2
Belet-ekalli_d;Belet-ekalli_d;2
Belet-ekalli_d;Šimati_d;1
Belet-ekalli_d;Šarrat-eqi_d;1
Belet-ekalli_d;Papsukkal_d;1
Belet-ekalli_d;Dumuzi_d;1
Belet-ekalli_d;Šeruʾa_d;2
Belet-ekalli_d;Šarrat-nipha_d;1
Belet-ekalli_d;Gula_d;1
Belet-ekalli_d;Anu_d;2
Belet-ekalli_d;Ea_d;2
Belet-ekalli_d;Šamaš_d;4
Belet-ekalli_d;Marduk_d;2
Belet-ekalli_d;Sin_d;2
Belet-ekalli_d;Sennacherib_RN;1
Belet-ili_d;Kusu_d;9
Belet-ili_d;Haya_d;6
Belet-ili_d;Kakka_d;5
Belet-ili_d;Tišpak_d;3
Belet-ili_d;Damkina_d;4
Belet-ili_d;Ninšiku_d;3
Belet-ili_d;Madanu_d;3
Belet-ili_d;Ninurta_d;10
Belet-ili_d;Belet-ili_d;5
Belet-ili_d;Šakkan_d;2
Belet-ili_d;Amurru_d;2
Belet-ili_d;Kittu_d;2
Belet-ili_d;Tiamat_d;1
Belet-ili_d;Kusibanda_d;1
Belet-ili_d;Sin_d;8
Belet-ili_d;Šarrat-eqi_d;1
Belet-ili_d;Dumuzi_d;1
Belet-ili_d;Gula_d;2
Belet-ili_d;Baba_d;1
Belet-ili_d;Ištar-Bit-Kidmuri_d;1
Belet-ili_d;Aššur_d;15
Belet-ili_d;Ninkura_d;1
Belet-ili_d;Nanaya_d;2
Belet-ili_d;Ea_d;4
Belet-ili_d;Uraš_d;1
Belet-ili_d;Šeruʾa_d;2
Belet-ili_d;Ninagal_d;1
Belet-ili_d;Adad_d;3
Belet-ili_d;Sargon_II_RN;9
Belet-ili_d;Ištar_Nineveh_d;2
Belet-ili_d;Ištar_Arbail_d;2
Belet-ili_d;Nusku_d;2
Belet-ili_d;Nergal_d;2
Belet-ili_d;Sennacherib_RN;7
Belet-ili_d;Šamaš_d;4
Belet-ili_d;Marduk_d;2
Belet-ili_d;Zarpanitu_d;1
Belet-ili_d;Nabu_d;1
Belet-ili_d;Tašmetu_d;1
Belet-ili_d;Mullissu_d;1
Belet-ili_d;Ištar_d;1
Belet-ili_d;Esarhaddon_RN;1
Belet-ili_d;Ashurbanipal_RN;2
Belet-parṣi_d;Šimati_d;1
Belet-parṣi_d;Damkina_d;1
Belet-parṣi_d;Šamši-Adad_V_RN;3
Belet-parṣi_d;Adad-nerari_III_RN;2
Belet-parṣi_d;Aššur_d;5
Belet-parṣi_d;Nusku_d;1
Belet-parṣi_d;Ninurta_d;1
Belet-parṣi_d;Nergal_d;1
Belet-parṣi_d;Ea_d;1
Belet-parṣi_d;Enlil_d;1
Belet-parṣi_d;Ashurbanipal_RN;1
Beltiya_d;Belet-Babili_d;6
Beltiya_d;Madanu_d;4
Beltiya_d;Zarpanitu_d;6
Beltiya_d;Ea_d;5
Beltiya_d;Ištar_Nineveh_d;2
Beltiya_d;Ištar_Arbail_d;2
Beltiya_d;Nabu_d;2
Beltiya_d;Esarhaddon_RN;5
Beltiya_d;Ashurbanipal_RN;8
Beltiya_d;Tašmetu_d;1
Ber_d;Ištar-Aššuraya_d;12
Ber_d;Papsukkal_d;2
Ber_d;Dumuzi_d;2
Ber_d;Kutatati_d;2
Ber_d;Ber_d;2
Ber_d;Šimati_d;1
Ber_d;Šarrat-eqi_d;1
Ber_d;Ulaya_d;1
Ber_d;Enlil_d;7
Ber_d;Tašmetu_d;3
Ber_d;Ninlil_d;1
Ber_d;Kittu_d;1
Ber_d;Anunnaki_d;1
Ber_d;Šeruʾa_d;1
Ber_d;Sin_d;2
Ber_d;Aššur_d;6
Ber_d;Adad_d;2
Ber_d;Igigi_d;1
Dagan_d;Mišaru_d;2
Dagan_d;Kittu_d;2
Dagan_d;Bel-labira_d;1
Dagan_d;Dayyanu_d;1
Dagan_d;Šakkan_d;1
Dagan_d;Ṣalam_d;1
Dagan_d;Belet-ili_d;2
Dagan_d;Haya_d;1
Dagan_d;Kusu_d;1
Dagan_d;Ea_d;2
Dagan_d;Enlil_d;2
Dagan_d;Adad-nerari_II_RN;1
Dagan_d;Aššur_d;2
Dagan_d;Sin_d;2
Dagan_d;Šamaš_d;2
Dagan_d;Ninurta_d;1
Dagan_d;Esarhaddon_RN;1
Damkina_d;Kakka_d;3
Damkina_d;Malik_d;2
Damkina_d;Mišaru_d;2
Damkina_d;Annunitu_d;2
Damkina_d;Madanu_d;2
Damkina_d;Šala_d;2
Damkina_d;Šarrat-nipha_d;2
Damkina_d;Šimati_d;1
Damkina_d;Tišpak_d;1
Damkina_d;Gula_d;2
Damkina_d;Ninurta_d;5
Damkina_d;Amurru_d;1
Damkina_d;Belet-Nineveh_d;1
Damkina_d;Haya_d;1
Damkina_d;Kusu_d;1
Damkina_d;Nusku_d;3
Damkina_d;Kittu_d;1
Damkina_d;Sebettu_d;1
Damkina_d;Belet-ili_d;1
Damkina_d;Marduk_d;3
Damkina_d;Nergal_d;2
Damkina_d;Adad_d;2
Damkina_d;Sin_d;2
Damkina_d;Nabu_d;2
Damkina_d;Ea_d;1
Damkina_d;Aššur_d;3
Damkina_d;Sargon_II_RN;1
Dayyanu_d;Šakkan_d;3
Dayyanu_d;Mišaru_d;1
Dayyanu_d;Haya_d;1
Dayyanu_d;Belet-ili_d;2
Dayyanu_d;Kusu_d;1
Dayyanu_d;Igigi_d;1
Dumuzi_d;Šarrat-eqi_d;2
Dumuzi_d;Uraš_d;2
Dumuzi_d;Šimati_d;1
Dumuzi_d;Papsukkal_d;1
Dumuzi_d;Malik_d;1
Dumuzi_d;Ulaya_d;1
Dumuzi_d;Belet-parṣi_d;1
Dumuzi_d;Amurru_d;1
Dumuzi_d;Kutatati_d;1
Dumuzi_d;Kittu_d;1
Dumuzi_d;Damkina_d;1
Dumuzi_d;Šarrat-nipha_d;1
Dumuzi_d;Gula_d;1
Dumuzi_d;Tašmetu_d;1
Dumuzi_d;Ea_d;1
Dumuzi_d;Ištar_d;1
Ea-šarru_d;Damkina_d;4
Ea-šarru_d;Malik_d;2
Ea-šarru_d;Mišaru_d;2
Ea-šarru_d;Kittu_d;1
Ea-šarru_d;Šala_d;1
Ea-šarru_d;Adad_d;4
Ea-šarru_d;Šarrat-nipha_d;1
Ea-šarru_d;Sebettu_d;1
Ea-šarru_d;Kippat-mati_d;1
Ea-šarru_d;Gula_d;1
Ea-šarru_d;Sin_d;3
Ea-šarru_d;Šeruʾa_d;1
Ea-šarru_d;Belet-ili_d;1
Ea-šarru_d;Tašmetu_d;1
Ea-šarru_d;Nusku_d;1
Ea-šarru_d;Zarpanitu_d;1
Ea-šarru_d;Šamaš_d;2
Ea-šarru_d;Ninurta_d;1
Ea-šarru_d;Ashurnasirpal_II_RN;1
Ea-šarru_d;Nabu_d;1
Ea-šarru_d;Ištar_d;1
Ea-šarru_d;Marduk_d;1
Ea-šarru_d;Aššur_d;1
Ea_d;Belet-ili_d;28
Ea_d;Madanu_d;8
Ea_d;Damkina_d;8
Ea_d;Sin_d;36
Ea_d;Kippat-mati_d;8
